Date/Time,Value_10,Value_11,Value_12,Value_13,Value_14,Value_15,Value_16,Value_17,Value_18,Value_19,Value_2,Value_20,Value_21,Value_23,Value_24,Value_25,Value_26,Value_27,Value_28,Value_29,Value_3,Value_30,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
2023-06-21 15:00:00,,,,,,,,,,,,,,,,,,,,,,27.5,,,,,,
2023-06-21 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-21 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-23 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-24 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-25 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-27 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-28 23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-29 10:00:00,20.0,19.5,20.5,20.0,20.0,20.174,19.5,20.5,20.0,19.0,19.5,19.5,20.5,19.5,19.5,20.0,19.5,20.06,19.788,20.5,20.5,,20.5,19.5,20.0,19.5,20.5,19.5
2023-06-29 11:00:00,24.5,24.5,25.0,24.5,23.5,24.178,24.5,25.0,24.5,24.0,24.0,24.5,24.0,24.5,24.5,25.0,24.0,20.06,19.287,25.0,24.5,,24.5,24.0,25.0,24.0,25.5,24.0
2023-06-29 12:00:00,27.0,27.5,20.5,25.5,25.0,26.178,27.5,26.5,25.0,26.0,25.5,26.5,24.5,25.5,21.0,27.5,25.5,22.061,20.791,25.0,25.0,,25.0,26.0,26.5,26.0,26.0,26.0
2023-06-29 13:00:00,23.5,24.0,23.0,23.5,23.0,23.677,23.5,24.5,23.0,23.5,23.5,23.5,23.0,23.0,23.5,21.5,23.0,24.562,22.794,23.5,23.0,,23.5,23.0,23.0,23.0,24.5,22.0
2023-06-29 14:00:00,29.5,25.5,25.0,32.0,30.0,33.169,31.0,31.0,31.5,30.5,32.5,35.5,31.0,32.5,25.5,23.5,30.5,26.563,24.295,32.0,32.5,,33.0,35.0,30.0,31.5,33.5,23.5
2023-06-29 15:00:00,33.5,26.5,26.5,33.0,31.0,32.67,27.5,23.0,31.5,34.5,27.5,33.5,31.5,34.0,28.0,25.0,36.5,27.562,26.794,32.0,32.0,,32.0,28.0,32.0,28.0,33.5,25.5
2023-06-29 16:00:00,29.0,27.0,27.5,28.0,28.0,26.178,28.0,24.5,27.0,27.5,28.0,26.5,28.0,28.0,28.5,26.5,28.5,28.062,27.793,27.0,27.0,,26.0,28.5,27.5,29.5,28.5,26.5
2023-06-29 17:00:00,22.5,27.5,27.5,22.0,22.0,25.678,27.5,26.0,22.0,22.0,28.0,26.5,22.5,28.5,27.5,26.5,22.0,29.062,29.291,22.0,22.0,,25.5,28.0,22.0,29.0,28.5,28.0
2023-06-29 18:00:00,21.5,27.0,26.5,21.5,21.0,25.178,25.5,26.0,21.0,21.0,27.0,25.5,21.5,27.5,25.5,26.0,21.0,27.562,27.294,21.5,21.5,,25.0,26.5,21.5,27.0,27.0,29.0
2023-06-29 19:00:00,21.5,27.0,26.0,21.5,21.0,23.677,24.5,25.5,21.0,21.0,26.0,24.0,21.5,26.5,24.5,24.5,21.5,27.062,25.795,21.5,21.5,,24.0,25.0,21.5,26.5,25.5,27.5
2023-06-29 20:00:00,21.5,24.5,25.5,21.5,21.0,22.176,23.0,23.5,21.5,21.5,23.0,22.0,21.5,24.0,22.5,23.0,21.5,25.563,23.294,21.5,21.5,,22.5,23.5,21.5,24.5,23.0,23.5
2023-06-29 21:00:00,21.5,23.0,22.5,21.5,21.5,20.674,21.0,22.0,21.5,21.5,22.0,20.0,21.5,22.0,21.0,21.0,21.5,23.062,21.792,21.5,21.5,,20.5,21.5,21.5,21.5,21.0,22.5
2023-06-29 22:00:00,21.5,22.0,21.5,21.5,21.5,19.172,19.5,20.5,21.5,21.5,20.5,18.5,21.5,20.5,18.5,19.5,21.5,21.561,20.791,21.5,21.5,,19.5,20.5,21.5,20.5,19.5,22.0
2023-06-29 23:00:00,21.5,20.0,19.5,21.5,21.5,17.669,18.5,19.0,21.5,21.5,19.5,17.0,21.5,19.0,17.5,18.0,21.5,20.06,19.287,21.5,21.5,,18.0,19.0,21.5,20.0,18.0,19.5
2023-06-30 00:00:00,21.5,19.0,18.5,21.5,21.5,16.666,17.0,18.0,21.5,21.5,18.0,15.0,21.5,18.0,16.0,16.5,21.5,18.558,17.782,21.5,21.5,,17.0,17.5,21.5,18.0,17.0,19.0
2023-06-30 01:00:00,21.5,18.0,17.5,21.5,21.5,15.162,16.0,17.0,21.5,21.5,17.5,14.0,21.5,17.0,16.0,16.0,21.5,17.557,17.28,21.5,21.5,,16.0,16.5,21.5,17.5,15.0,18.0
2023-06-30 02:00:00,21.5,17.0,16.5,21.5,21.5,14.661,15.0,16.0,21.5,21.0,15.5,13.0,21.5,16.0,15.0,15.0,21.5,16.555,16.277,21.5,21.5,,15.5,15.0,21.5,16.5,14.5,17.5
2023-06-30 03:00:00,21.5,16.0,15.5,21.5,21.5,13.657,14.5,15.0,21.5,21.0,15.5,12.0,21.5,15.5,14.0,14.5,21.5,16.055,15.774,21.5,21.5,,14.5,14.5,21.5,15.5,13.5,16.0
2023-06-30 04:00:00,21.5,16.0,15.5,21.5,21.0,13.657,14.5,15.0,21.5,21.0,15.0,11.5,21.5,15.0,14.0,14.5,21.5,16.055,15.272,21.5,21.5,,14.0,14.0,21.5,15.0,13.0,16.5
2023-06-30 05:00:00,21.5,15.5,15.5,21.5,21.0,14.159,14.5,15.5,21.5,21.0,15.0,12.0,21.5,15.0,15.0,14.5,21.5,16.055,15.272,21.5,21.5,,14.0,14.0,21.5,15.0,14.0,16.0
2023-06-30 06:00:00,21.5,15.5,15.5,21.5,21.0,14.159,14.5,15.5,21.0,21.0,15.5,13.0,21.5,15.0,15.0,14.0,21.0,16.055,15.272,21.5,21.0,,14.0,14.5,21.5,15.0,14.5,16.0
2023-06-30 07:00:00,21.0,15.5,15.0,21.0,21.0,14.159,14.5,15.5,21.0,20.5,15.0,13.5,21.0,15.5,15.5,14.5,21.0,16.055,15.272,21.0,21.0,,14.5,15.0,21.0,15.0,15.0,15.0
2023-06-30 08:00:00,21.0,15.5,15.5,20.5,20.5,14.661,15.0,15.5,20.5,20.0,16.0,14.0,20.5,15.5,15.5,14.5,20.5,16.555,15.774,20.5,20.5,,14.5,15.5,20.5,15.0,15.0,15.5
2023-06-30 09:00:00,20.5,16.5,16.0,20.5,20.5,15.162,16.0,16.0,20.5,20.0,16.0,15.0,20.5,16.0,16.0,14.5,20.5,16.555,16.277,20.5,20.5,,15.0,16.0,20.5,16.0,15.5,16.5
2023-06-30 10:00:00,20.5,17.0,16.5,20.5,20.0,15.664,16.5,17.0,20.5,20.0,17.0,15.5,20.5,17.0,17.0,15.5,20.0,18.058,16.779,20.5,20.0,,15.5,17.5,20.5,17.0,16.5,16.0
2023-06-30 11:00:00,20.5,18.0,17.5,20.5,20.0,17.669,20.0,18.0,20.0,20.0,19.5,18.0,20.5,18.5,17.5,16.5,20.0,18.558,17.782,20.5,20.0,,17.5,20.5,20.0,18.5,19.0,16.5
2023-06-30 12:00:00,20.5,20.0,20.0,20.5,20.0,19.673,20.5,20.0,20.5,20.0,22.0,19.5,20.5,22.0,20.5,18.0,20.0,21.561,20.29,20.5,20.0,,20.0,22.0,20.5,21.5,22.0,19.5
2023-06-30 13:00:00,20.5,22.5,22.0,20.5,20.0,21.676,23.5,20.5,20.5,20.0,23.5,21.0,20.5,23.5,23.0,20.5,20.5,24.062,22.293,20.5,20.5,,21.0,24.0,20.5,24.5,23.5,21.5
2023-06-30 14:00:00,20.5,24.0,23.5,20.5,20.0,22.677,24.5,21.5,20.5,20.0,24.5,22.0,20.5,24.5,24.5,23.0,20.5,25.563,23.795,20.5,20.5,,22.5,24.5,20.5,25.5,24.5,22.5
2023-06-30 15:00:00,20.5,25.5,25.0,20.5,20.5,23.677,25.5,22.5,20.5,20.0,25.0,23.5,20.5,25.5,26.5,24.0,20.5,27.062,25.295,20.5,20.5,,23.0,26.5,20.5,27.5,25.5,23.5
2023-06-30 16:00:00,20.5,25.5,25.5,20.5,20.5,24.178,26.0,23.5,20.5,20.0,26.5,24.0,20.5,25.5,28.0,24.5,20.5,26.563,26.295,20.5,20.5,,24.0,26.0,20.5,28.5,25.5,24.5
2023-06-30 17:00:00,20.5,26.0,26.5,20.5,20.5,24.678,25.0,25.0,20.5,20.0,27.0,25.0,20.5,27.0,27.0,25.0,20.5,27.062,27.294,20.5,20.5,,24.5,26.5,20.5,28.5,26.0,26.0
2023-06-30 18:00:00,21.0,26.0,25.5,21.0,20.5,24.178,25.0,25.0,20.5,20.5,27.5,25.0,21.0,27.0,24.5,25.0,21.0,27.062,25.795,21.0,21.0,,24.0,26.0,21.0,27.5,26.0,27.5
2023-06-30 19:00:00,21.0,26.0,25.0,21.0,21.0,23.177,24.5,25.0,21.0,21.0,25.5,24.0,21.0,25.5,24.0,24.0,21.0,27.062,25.795,21.0,21.0,,23.0,24.5,21.0,27.0,25.5,27.0
2023-06-30 20:00:00,21.5,24.0,25.0,21.5,21.0,21.676,22.5,23.0,21.0,21.0,23.0,22.0,21.5,23.5,22.5,23.0,21.0,25.063,22.794,21.0,21.5,,22.0,23.0,21.5,24.0,22.5,23.5
2023-06-30 21:00:00,21.5,22.5,22.0,21.5,21.0,20.174,20.5,21.5,21.0,21.0,21.0,19.0,21.5,21.5,20.0,21.0,21.5,22.562,21.292,21.5,21.5,,20.0,21.0,21.5,21.5,20.5,22.0
2023-06-30 22:00:00,21.5,21.5,20.5,21.5,21.0,17.669,19.0,19.5,21.0,21.0,20.0,16.0,21.5,20.5,18.5,19.5,21.5,20.56,19.788,21.5,21.5,,18.5,18.5,21.5,20.0,18.5,21.0
2023-06-30 23:00:00,21.5,19.5,19.0,21.5,21.0,15.664,17.0,17.5,21.5,21.0,18.0,14.5,21.5,18.0,16.0,17.0,21.5,18.558,17.782,21.5,21.5,,16.5,17.0,21.5,18.5,17.0,19.0
2023-07-01 00:00:00,21.5,17.0,16.5,21.5,21.0,14.661,15.5,16.5,21.5,21.0,16.0,12.5,21.5,15.5,15.0,16.0,21.5,16.555,15.774,21.5,21.5,,15.0,15.5,21.5,16.5,15.5,17.5
2023-07-01 01:00:00,21.5,16.0,15.5,21.5,21.0,13.657,14.0,15.0,21.5,21.0,14.5,11.5,21.5,12.5,14.0,14.5,21.5,15.053,14.77,21.5,21.5,,14.0,14.0,21.5,15.0,14.0,16.0
2023-07-01 02:00:00,21.5,15.0,14.5,21.5,21.0,12.152,13.0,13.5,21.5,21.0,14.0,10.5,21.5,12.0,13.0,13.5,21.5,14.552,14.267,21.5,21.5,,13.0,13.5,21.5,13.5,13.5,15.0
2023-07-01 03:00:00,21.5,14.0,13.5,21.5,21.0,11.65,12.0,13.0,21.0,21.0,13.5,9.5,21.5,11.5,12.5,12.5,21.5,13.55,13.765,21.5,21.5,,12.0,13.0,21.5,13.0,12.5,14.5
2023-07-01 04:00:00,21.5,13.5,12.5,21.5,21.0,10.645,11.5,12.5,21.0,21.0,12.5,9.0,21.5,11.0,11.0,11.5,21.5,13.049,13.262,21.5,21.5,,11.0,12.0,21.5,12.0,11.5,13.5
2023-07-01 05:00:00,21.5,13.0,12.0,21.5,21.0,10.143,11.0,11.5,21.0,21.0,12.0,8.5,21.5,11.0,10.5,11.0,21.0,12.548,12.256,21.5,21.0,,10.5,11.0,21.0,11.5,10.5,12.5
2023-07-01 06:00:00,21.5,12.5,12.0,21.5,21.0,10.143,10.5,12.5,21.0,21.0,11.5,8.0,21.5,11.0,10.5,10.5,21.0,12.046,12.256,21.5,21.0,,10.5,10.5,21.0,11.0,10.0,12.5
2023-07-01 07:00:00,21.5,13.5,12.5,21.5,21.0,10.645,16.5,14.5,21.0,21.0,11.5,9.0,21.5,12.0,12.5,11.0,21.0,13.55,13.765,21.5,21.0,,10.5,13.0,21.0,11.5,11.0,13.5
2023-07-01 08:00:00,21.5,14.5,14.5,21.5,21.0,13.657,17.5,16.0,21.0,21.0,13.5,10.5,21.5,13.0,13.5,12.0,21.0,14.552,15.774,21.5,21.0,,12.0,13.5,21.0,14.0,13.5,14.5
2023-07-01 09:00:00,21.5,16.0,15.5,21.5,21.0,15.162,18.0,17.5,21.0,21.0,18.0,13.0,21.5,15.0,18.5,14.0,21.0,17.557,15.774,21.5,21.0,,14.5,18.5,21.0,16.5,16.0,17.0
2023-07-01 10:00:00,21.5,18.5,18.0,21.5,21.0,16.666,21.0,17.0,21.0,21.0,20.5,16.0,21.5,18.0,18.0,16.0,21.5,20.06,17.782,21.5,21.5,,16.5,23.5,21.5,19.0,19.0,17.5
2023-07-01 11:00:00,21.5,20.0,19.5,21.5,21.0,18.671,21.0,18.0,21.5,21.0,20.5,18.0,21.5,22.0,20.0,17.5,21.5,21.061,19.287,21.5,21.5,,18.0,22.5,21.5,21.5,21.0,19.5
